Date,Open,High,Low,Close,Volume
2020/1/6,45.83868,46.858387,44.723019,46.424583,3611521907
2020/1/5,43.603893,45.957878,43.494373,45.816353,3349237768
2020/1/4,43.291382,44.733616,42.998535,43.553207,3017148033
2020/1/3,42.383526,43.342705,41.933075,43.326607,2843192897
2020/1/2,39.863129,42.447174,39.450844,42.415573,3260961326
2020/1/1,42.018085,42.134747,39.683567,39.823013,2759827139
2019/12/31,41.326534,42.285019,41.288033,42.017719,2782992323
2019/12/30,42.766113,43.060955,41.170471,41.340073,3015923778
2019/12/29,43.753933,44.603996,42.431438,42.747337,3330795171
2019/12/28,42.797741,44.449589,42.439438,43.670658,3573796558
2019/12/27,41.165157,43.811863,41.129059,42.842522,3260638656
2019/12/26,40.261745,41.651524,39.964371,41.178173,2949759036
2019/12/25,40.608425,41.368019,39.811573,40.266037,2848923906
2019/12/24,40.73457,40.757301,39.883541,40.629562,2773383486
2019/12/23,40.862877,41.684586,40.224495,40.678017,2860933776
2019/12/22,41.954311,42.547958,40.723042,40.847473,3163414128
2019/12/21,40.010098,42.254562,39.953339,41.965191,3141032976
2019/12/20,40.304817,40.335579,39.735462,39.99683,2655178488
2019/12/19,39.939907,40.588001,39.67411,40.290157,2778859161
2019/12/18,40.793453,41.123371,39.066872,39.920296,3173676635
2019/12/17,37.116276,41.099987,36.672943,40.778545,3845534650
2019/12/16,40.358624,40.415882,36.925114,37.083427,3283924746
2019/12/15,43.784161,43.866947,40.04837,40.37426,3046141449
2019/12/14,43.84594,44.314152,42.761066,43.756828,2668105124
2019/12/13,44.44957,44.658405,43.51635,43.722187,2721787991
2019/12/12,44.011265,44.502911,43.71006,44.450581,2766557274
2019/12/11,43.922695,44.283878,43.502483,44.082169,2740797932
2019/12/10,44.610558,44.931793,43.720062,43.945698,2507211954
2019/12/9,45.012054,45.103615,44.110363,44.644241,2349745528
2019/12/8,45.899914,46.065434,44.714352,44.939243,2473452708
2019/12/7,45.68227,46.507679,45.447308,45.952946,2266427857
2019/12/6,45.673733,46.207989,45.399178,45.640491,2380335463
2019/12/5,45.28791,45.70335,44.753635,45.67012,2585078804
2019/12/4,45.142643,46.746155,44.362118,45.30164,2818768679
2019/12/3,45.399948,46.535767,44.583035,45.192951,2951880019
2019/12/2,45.775471,46.622555,44.763412,45.381603,2557212174
2019/12/1,47.65147,47.810467,45.323387,45.817017,2680452035
2019/11/30,47.463898,48.301144,46.240036,47.71117,2781413686
2019/11/29,48.912785,49.283764,47.089989,47.47543,2678481167
2019/11/28,47.091339,49.322281,47.091339,48.879158,2944492393
2019/11/27,48.002125,48.554131,47.020496,47.05695,2662459127
2019/11/26,47.164562,48.517147,45.441307,48.008804,2979663352
2019/11/25,45.814106,47.540039,45.663315,47.273342,2659405400
2019/11/24,44.769817,47.267422,42.963909,45.830338,3408224795
2019/11/23,48.714859,48.781994,44.734226,44.734226,2709705879
2019/11/22,47.62233,48.707443,46.776062,48.70649,2746902870
2019/11/21,50.879673,51.389736,44.890575,47.615536,3734545939
2019/11/20,55.284191,55.435879,50.154816,50.883053,3158748317
2019/11/19,55.63377,56.659695,55.092674,55.290924,2858714058
2019/11/18,56.804165,57.594517,54.941875,55.623985,3030389859
2019/11/17,59.570045,60.07711,55.857971,56.800949,3131873188
2019/11/16,58.604748,60.669392,58.344856,59.573227,3215100478
2019/11/15,57.7883,59.180298,57.471153,58.565437,2841793395
2019/11/14,59.480595,60.47163,57.536869,57.81171,3195878562
2019/11/13,61.077152,61.216248,59.416016,59.429893,3040274519
2019/11/12,61.370422,62.057072,60.872532,61.111347,3094050321
2019/11/11,61.933453,62.474472,60.689777,61.340298,3333604208
2019/11/10,63.779156,64.339729,61.367542,61.899109,3033016472
2019/11/9,61.897144,64.598618,61.805367,63.841465,3611586094
2019/11/8,60.486755,62.153034,60.379971,61.954712,2849228741
2019/11/7,61.877556,62.446648,59.509689,60.529919,3414910991
2019/11/6,64.239006,64.410339,61.081654,61.843224,3557191963
2019/11/5,63.345425,64.268745,62.956738,64.268745,3755244863
2019/11/4,61.577427,63.997059,61.316727,63.302765,4725921529
2019/11/3,58.595737,62.176826,58.38306,61.573055,4164854559
2019/11/2,58.592102,58.966866,57.641125,58.625191,3259935586
2019/11/1,58.579086,59.334785,58.219505,58.597027,3353942166
2019/10/31,58.746315,58.75156,57.719109,58.583645,3425154368
2019/10/30,58.363445,60.081844,57.692127,58.780685,3165801278
2019/10/29,59.865326,60.890461,57.603004,58.420971,3387114095
2019/10/28,58.051361,60.655861,58.051361,59.869625,3582210705
2019/10/27,59.9198,61.912285,57.669796,58.126839,3793848576
2019/10/26,56.802624,61.87487,55.915413,59.91399,4218140032
2019/10/25,56.945976,61.729359,54.728668,56.775253,5234627157
2019/10/24,50.114281,57.320293,49.609222,56.939011,3770902916
2019/10/23,49.683434,50.469452,49.017292,50.067665,2650862714
2019/10/22,53.753723,53.818588,48.49519,49.627956,3077488277
2019/10/21,54.928261,55.288387,53.643375,53.744362,2490194232
2019/10/20,54.916088,55.555656,54.02457,54.938297,2727253951
2019/10/19,54.063122,55.442459,53.218063,54.93438,2612273453
2019/10/18,53.465134,54.46423,53.074406,54.034573,2453091268
2019/10/17,54.934757,55.035782,52.794998,53.491692,2683486531
2019/10/16,52.897232,55.126427,52.351334,54.884476,2925315824
2019/10/15,54.986629,55.551399,52.165623,52.923107,2978803244
2019/10/14,57.00732,57.374565,54.711639,54.944206,2602960066
2019/10/13,56.718159,57.329609,56.47765,56.975403,2243495397
2019/10/12,55.941875,57.726322,55.876541,56.713997,2235957909
2019/10/11,56.404388,56.930977,55.741596,55.982868,2098404880
2019/10/10,57.769424,58.242374,55.995869,56.29697,2441054545
2019/10/9,59.401573,59.408852,57.430687,57.776085,2440262585
2019/10/8,57.420483,59.932804,56.978706,59.430866,2790624239
2019/10/7,57.793385,58.315296,57.009289,57.398586,2417116506
2019/10/6,55.342026,58.65361,54.44595,57.7883,2891486029
2019/10/5,56.835426,56.944233,54.592808,55.411568,2381501439
2019/10/4,56.809544,57.426826,55.885506,56.843872,2063875681
2019/10/3,56.523712,57.523277,56.044254,56.85321,2292624175
2019/10/2,56.53479,56.91161,54.837292,56.546814,2221643896
2019/10/1,56.013378,56.886688,55.598915,56.508926,2113331224
2019/9/30,56.089233,57.565506,55.506241,56.058075,2325767310
2019/9/29,54.314339,56.159523,53.319054,56.056908,2241248501
2019/9/28,55.706615,55.888477,52.997669,54.319546,1825233237
2019/9/27,56.416576,56.574928,54.637699,55.682247,1975938676
2019/9/26,55.566452,56.698696,53.770859,56.360847,2324084589
2019/9/25,57.657761,57.833927,51.844608,55.540619,2663433163
2019/9/24,55.834206,58.357494,54.254356,57.658009,3360298410
2019/9/23,66.844116,67.606644,55.823639,55.823639,3919809840
2019/9/22,72.613213,74.053101,64.32505,66.851891,3215899051
2019/9/21,73.509254,73.550117,71.802605,72.616119,2494428147
2019/9/20,75.181816,75.566307,72.907059,73.516525,2572614027
2019/9/19,76.95784,77.048668,73.872093,75.149094,3148504140
2019/9/18,77.919273,78.049927,73.383171,77.059624,3778427056
2019/9/17,74.228523,79.65522,74.14994,77.969131,3665577129
2019/9/16,72.591072,76.637077,72.419052,74.22123,3104946341
2019/9/15,70.323318,73.269585,70.111961,72.573112,2652253522
2019/9/14,70.587219,71.231209,69.971596,70.315178,2330572400
2019/9/13,69.021957,71.160393,68.486244,70.562302,2439744085
2019/9/12,69.233208,69.717659,67.913399,68.988617,2368931048
2019/9/11,69.958572,70.148529,68.738419,69.225075,2316445209
2019/9/10,70.876144,71.413765,68.974838,69.922142,2569282757
2019/9/9,70.132103,72.672928,70.073242,70.823395,2893715133
2019/9/8,70.619392,70.808723,68.515038,70.192238,2654086135
2019/9/7,69.016068,71.109383,68.936508,70.54937,2776939870
2019/9/6,65.236877,70.294876,64.903526,69.038712,2763572250
2019/9/5,65.386726,67.889832,64.890511,65.228203,2595201216
2019/9/4,67.308739,67.622856,64.615906,65.395569,2379080140
2019/9/3,69.176498,69.236664,67.061035,67.285629,2696779274
2019/9/2,66.990768,70.709526,66.638947,69.129257,2816706430
2019/9/1,66.113625,67.551262,64.955193,66.944954,2400017919
2019/8/31,64.558609,66.774185,64.495598,66.144722,2228146663
2019/8/30,64.359093,65.266319,63.010761,64.57605,2283340831
2019/8/29,64.083733,65.437241,62.614578,64.332977,2377466438
2019/8/28,67.355339,67.430748,63.62867,64.098053,3092332444
2019/8/27,72.902771,73.048622,66.538322,67.425545,2883041616
2019/8/26,73.933868,73.933868,72.366127,72.836227,2489689274
2019/8/25,72.320229,74.986115,72.122711,73.857178,3046136697
2019/8/24,73.470039,74.733986,71.174263,72.308144,2227400267
2019/8/23,75.407806,75.693214,72.320145,73.463615,2191973575
2019/8/22,73.577332,75.692848,72.868958,75.402817,2496513401
2019/8/21,72.950768,74.571014,71.309021,73.598595,2908864703
2019/8/20,75.244278,75.465073,70.582108,72.964951,2878567011
2019/8/19,77.298386,77.442024,73.941933,75.196564,2430165429
2019/8/18,76.337112,78.508026,75.881348,77.263191,2346796021
2019/8/17,72.8396,77.558281,71.669083,76.269951,2743241606
2019/8/16,74.90509,75.330658,72.269691,72.797722,2482385549
2019/8/15,76.315247,77.169769,73.068527,74.920151,3016089036
2019/8/14,76.13327,78.507706,72.99778,76.388977,3654075558
2019/8/13,84.420349,85.550514,75.961861,76.064987,3093090406
2019/8/12,85.746429,86.323532,83.347244,84.406143,2681787838
2019/8/11,89.702393,89.708679,85.630821,85.749229,2716187719
2019/8/10,85.450752,91.031357,85.446121,89.75267,3025787942
2019/8/9,84.390991,87.114174,83.136032,85.419479,3088060147
2019/8/8,90.089195,90.357071,83.485146,84.439377,3003278177
2019/8/7,90.911568,91.722328,88.499702,90.031609,3034717882
2019/8/6,93.038872,93.738976,88.540726,90.912598,3105989436
2019/8/5,96.889603,98.975616,91.660187,93.069717,3245339849
2019/8/4,93.085281,105.591286,93.085281,96.834648,4134352823
2019/8/3,94.598244,95.393082,91.454071,93.203781,2427608117
2019/8/2,95.016815,96.842766,94.158951,94.580879,2512959054
2019/8/1,99.199585,99.199585,93.544075,94.941292,2882784454
2019/7/31,98.566689,100.257484,95.980942,99.179726,2953184689
2019/7/30,90.471001,99.48381,90.334885,98.509575,3051471469
2019/7/29,90.471451,92.192444,89.020401,90.566948,2302521844
2019/7/28,89.771797,91.394356,88.56601,90.426422,2457824867
2019/7/27,88.885887,90.414078,85.354362,89.769333,2460180908
2019/7/26,94.316109,95.651978,87.69709,88.889023,2626517608
2019/7/25,93.411346,94.546455,90.75367,94.305016,2260844511
2019/7/24,94.35981,95.848648,92.471527,93.44632,2690273677
2019/7/23,90.461143,96.419609,88.152931,94.309669,3247150970
2019/7/22,95.406654,95.479813,89.444542,90.622627,2700924026
2019/7/21,99.557892,100.245117,92.30304,95.417389,2693989249
2019/7/20,100.506561,101.467033,96.950417,99.627586,2829054215
2019/7/19,98.456924,104.613319,97.707748,100.60994,3771308934
2019/7/18,101.08194,101.178879,95.722122,98.402657,3983990085
2019/7/17,89.694733,103.146118,87.448036,101.085419,4890332056
2019/7/16,79.407326,93.047722,77.497475,89.810722,4616360556
2019/7/15,90.90007,92.060211,77.498993,79.499931,3703346636
2019/7/14,89.857735,92.63166,85.681068,90.922974,3570361793
2019/7/13,101.106796,101.684433,88.8069,89.770477,3717531246
2019/7/12,105.286636,105.591568,98.014038,101.024796,3353538171
2019/7/11,102.827324,106.356102,101.212631,105.300056,3611846208
2019/7/10,108.570404,108.570404,97.281998,102.644302,4633853162
2019/7/9,119.500999,120.104317,103.822189,108.500259,4699511838
2019/7/8,123.247101,124.165421,118.228096,119.432816,3785641025
2019/7/7,120.283493,125.082016,118.598564,123.285484,3803750017
2019/7/6,118.026009,120.325264,117.64109,120.320877,3348662401
2019/7/5,118.378716,121.29406,117.327118,117.823624,3484378308
2019/7/4,119.837662,120.648369,117.153587,118.352509,4110868217
2019/7/3,122.502754,126.673798,119.045998,119.976921,4564200301
2019/7/2,119.334221,123.736397,118.372246,122.564117,4529682890
2019/7/1,122.556335,123.293388,112.647942,119.243698,4761878443
2019/6/30,122.114136,126.024368,114.221352,122.583717,5034162436
2019/6/29,133.72464,136.259674,120.440987,122.249115,5525273220
2019/6/28,120.155098,135.744492,116.219246,133.662781,5745785825
2019/6/27,114.41111,122.023277,113.466743,120.150093,4683311766
2019/6/26,131.223007,132.042847,110.665878,114.40477,5588611122
2019/6/25,136.477005,138.321609,128.944092,131.265091,5565887285
2019/6/24,135.580948,138.124557,130.885696,136.489395,4411092400
2019/6/23,136.920868,138.689011,132.832489,135.532761,3907725105
2019/6/22,141.94516,142.56012,136.321533,136.882172,3998980168
2019/6/21,139.036957,146.434677,138.479736,141.903046,5488615002
2019/6/20,135.508514,141.073471,135.508514,138.883759,4378260963
2019/6/19,136.60228,137.083588,132.643066,135.479843,3880682308
2019/6/18,135.152664,139.340607,134.030502,136.603195,4383960510
2019/6/17,134.472092,135.922836,129.747147,135.158737,3720828769
2019/6/16,137.129944,137.277328,133.050308,134.438095,3230230843
2019/6/15,138.148788,138.794479,134.540833,137.122253,4372645801
2019/6/14,133.17981,139.186279,133.143967,138.12709,4329002013
2019/6/13,131.314011,133.177444,126.861786,133.053268,4352005824
2019/6/12,135.682114,136.886002,129.135818,131.351761,4947794845
2019/6/11,136.085831,142.706406,132.238007,135.653748,5855623530
2019/6/10,129.26413,138.148743,125.962524,136.029739,5441787587
2019/6/9,114.99556,129.708817,113.169899,129.071442,5449266884
2019/6/8,118.58606,119.133209,112.568817,115.132301,4360301111
2019/6/7,117.278076,119.498245,114.455498,118.552032,4689557936
2019/6/6,110.975151,120.639694,109.586571,117.374413,5140908477
2019/6/5,103.806831,111.334335,102.088142,111.107224,4142250662
2019/6/4,102.119499,104.844002,101.218842,103.849289,3585162872
2019/6/3,107.372932,107.372932,99.294312,102.087822,4316694183
2019/6/2,114.668709,115.905777,106.462448,107.468575,3832352496
2019/6/1,112.710167,116.246994,111.912216,114.702835,3434073037
2019/5/31,114.466255,115.606911,111.679024,112.61927,3807158511
2019/5/30,108.69622,114.628044,105.913834,114.536957,4207966341
2019/5/29,115.140594,119.741745,105.298332,108.795578,4971290022
2019/5/28,114.925446,117.874443,110.472672,115.08123,4122926836
2019/5/27,117.891891,117.891891,112.991241,114.93116,4171886802
2019/5/26,111.435295,120.691711,111.127953,118.0326,6355361291
2019/5/25,102.700592,112.673218,99.743843,111.418602,5168378349
2019/5/24,100.04554,104.105576,98.722878,102.672318,4507357465
2019/5/23,88.973946,102.749931,88.32444,99.90303,5393657682
2019/5/22,88.197609,89.73867,85.230118,89.176773,3208807269
2019/5/21,91.505104,92.002701,87.545143,88.210571,3398528443
2019/5/20,91.572083,92.44413,89.587975,91.507751,3145769021
2019/5/19,95.339371,95.339371,88.569275,91.493675,3566921483
2019/5/18,86.675331,96.542763,86.129234,95.321198,4108852208
2019/5/17,89.010017,89.874954,85.800514,86.700188,3317998478
2019/5/16,95.632607,97.258667,84.937782,88.995232,5319840521
2019/5/15,101.573143,106.20565,92.565117,95.585587,6442000276
2019/5/14,91.661552,103.140015,90.817268,101.744568,5168624436
2019/5/13,88.053047,93.372978,87.658386,91.620407,4930071296
2019/5/12,84.632576,92.372009,84.299744,88.058235,4658762984
2019/5/11,89.539299,93.17627,83.823067,84.565514,5582599422
2019/5/10,77.16275,94.54438,77.10923,89.22226,5491744173
2019/5/9,74.18959,78.724144,73.038063,77.166649,3051537532
2019/5/8,74.593979,75.932892,72.989838,74.177139,2436426305
2019/5/7,74.647369,75.318115,73.101524,74.620285,2532851418
2019/5/6,74.979942,78.008736,74.666443,74.693001,3088433048
2019/5/5,76.028984,76.393639,72.325294,74.982758,2933488799
2019/5/4,78.004234,78.150528,75.537895,75.984367,2650746461
2019/5/3,79.307938,82.019585,75.796165,78.063843,3502670655
2019/5/2,73.76445,80.419266,73.442604,79.32653,3850339792
2019/5/1,73.682755,74.523659,73.095787,73.777176,2903392114
2019/4/30,74.303352,75.420654,72.298012,73.657768,2871792311
2019/4/29,67.950584,74.668297,67.950584,74.280876,3065300354
2019/4/28,69.784256,70.229225,67.26606,67.960381,2532498296
2019/4/27,72.120308,72.482826,69.080032,69.726799,2362638270
2019/4/26,73.213371,73.328636,71.993332,72.120903,2059777054
2019/4/25,71.363304,74.513008,70.193672,73.115349,3041612619
2019/4/24,73.245316,74.507721,71.055,71.248116,2754712046
2019/4/23,74.753876,75.235649,71.356064,73.308945,3347048436
2019/4/22,76.8535,79.461784,74.639412,74.845024,2920088568
2019/4/21,77.294411,77.889587,75.699577,76.948074,2657300819
2019/4/20,81.522018,81.890503,75.02021,77.331558,2957685726
2019/4/19,82.550385,82.892776,80.275955,81.512497,2422737857
2019/4/18,82.098816,83.188484,80.433929,82.569221,2608961075
2019/4/17,79.392204,83.201454,79.307556,82.074875,2616912436
2019/4/16,81.352409,82.001778,79.080887,79.327469,2060101784
2019/4/15,79.038223,81.838295,78.028656,81.349281,2176907331
2019/4/14,83.014893,83.848152,76.981972,79.054703,2742760721
2019/4/13,78.204674,82.937523,76.979172,82.937523,2328308745
2019/4/12,78.946709,81.102783,76.693352,78.221306,2379257754
2019/4/11,79.632645,80.26606,76.441635,78.963959,2839796022
2019/4/10,88.393532,88.521744,76.656769,79.677994,3461536000
2019/4/9,86.77433,90.352432,86.74704,88.377739,2765900677
2019/4/8,89.497734,89.497734,85.007217,86.786964,2742631078
2019/4/7,92.327896,93.822845,87.064087,89.493042,3295695862
2019/4/6,92.421371,95.394669,90.085419,92.31237,3314848880
2019/4/5,88.707771,96.741356,86.312386,92.573418,3857950929
2019/4/4,85.037949,89.582016,84.923279,88.677864,3512861847
2019/4/3,85.173927,89.338387,81.568634,84.980904,4195622761
2019/4/2,76.256302,97.495255,76.009644,84.921936,6206102119
2019/4/1,60.704704,77.411728,60.537777,76.19326,4161362861
2019/3/31,60.769836,60.985172,60.413891,60.677994,1712538382
2019/3/30,60.638481,60.850319,60.212364,60.755398,1646531872
2019/3/29,61.254097,64.109009,60.365063,60.621964,1698116593
2019/3/28,61.167595,61.532345,60.259777,61.301613,1977436351
2019/3/27,62.222458,62.222458,60.745564,61.170486,1818355774
2019/3/26,59.407898,62.288082,59.325237,62.251431,2220590688
2019/3/25,59.508308,59.653008,58.334938,59.343529,2020400713
2019/3/24,60.302681,60.926552,58.999908,59.496738,2057863894
2019/3/23,61.242916,61.247284,59.713223,60.223877,2041814465
2019/3/22,59.791531,61.707005,59.507809,61.348614,2009701790
2019/3/21,59.302612,60.284576,58.887695,59.824001,1660894830
2019/3/20,60.867493,61.082329,58.739544,59.378326,1766689848
2019/3/19,60.677914,60.957047,58.569397,60.846546,1990264182
2019/3/18,60.224297,60.947174,59.752319,60.615566,1824124623
2019/3/17,61.284283,62.770649,59.50243,60.264805,1971826811
2019/3/16,61.881493,61.989639,60.782539,61.243778,1609232029
2019/3/15,58.994133,62.093449,58.994133,61.844753,1997899601
2019/3/14,56.541637,59.386192,56.541637,58.989258,1824454595
2019/3/13,55.860012,57.756111,55.785194,56.584183,1610293200
2019/3/12,57.075665,57.21019,55.433735,55.933186,1465625295
2019/3/11,55.413017,57.263145,53.495651,56.997055,1666711996
2019/3/10,57.187702,57.848881,54.827072,55.420216,1839260243
2019/3/9,58.09853,58.251389,56.591221,57.181866,1778709344
2019/3/8,56.001781,59.285744,56.001781,58.086891,2145350395
2019/3/7,57.435509,57.650024,55.453449,56.099548,1977538387
2019/3/6,55.837769,58.999519,55.079391,57.189034,2410843754
2019/3/5,53.020226,56.267273,52.276752,55.784279,1998850452
2019/3/4,46.523563,54.023884,46.142342,53.132458,2000300862
2019/3/3,48.334953,48.649303,45.853374,46.432034,1243464082
2019/3/2,49.021946,49.385883,48.093163,48.380322,1102677211
2019/3/1,47.481236,49.640739,47.463955,49.015366,1227656624
2019/2/28,46.235413,48.987801,46.149918,47.48724,1175425172
2019/2/27,45.616497,46.920059,45.597649,46.237255,1119495712
2019/2/26,45.498642,46.138302,44.412914,45.581425,1061879935
2019/2/25,46.17646,46.517334,45.093922,45.491131,1060325373
2019/2/24,44.575947,47.190857,44.575947,46.213066,1212141472
2019/2/23,51.68029,53.415829,43.656162,44.678593,1618048131
2019/2/22,49.671822,51.885784,48.667637,51.680927,1278039837
2019/2/21,49.132931,50.027672,48.717384,49.805733,1213665948
2019/2/20,51.835323,51.835323,48.68166,49.1516,1259734341
2019/2/19,47.820896,52.15839,47.410934,51.785965,1582934318
2019/2/18,48.136169,49.183182,47.268829,47.864677,1417050580
2019/2/17,43.88195,49.219578,43.84201,48.043175,1462180271
2019/2/16,43.396259,44.649574,42.911343,43.928368,1089205822
2019/2/15,42.759766,44.183578,42.567696,43.594761,1017844635
2019/2/14,41.643276,43.675793,41.619717,42.699669,1043820661
2019/2/13,41.875496,42.553356,41.267056,41.640549,997741394
2019/2/12,43.83334,44.510052,41.416805,41.997643,1087815590
2019/2/11,43.168873,44.143291,42.543179,43.928642,1098569294
2019/2/10,46.881832,46.881832,42.397343,43.182541,1229169302
2019/2/9,44.763634,47.09407,42.903816,46.827408,1420578823
2019/2/8,43.021866,45.864746,42.2686,44.790283,1509978243
2019/2/7,33.235271,43.903469,33.005573,43.464722,1721691113
2019/2/6,32.905396,33.592579,32.878471,33.22242,652002936
2019/2/5,34.347305,34.347305,32.543476,32.932987,748545366
2019/2/4,34.009163,34.388393,33.77774,34.256645,708712284
2019/2/3,33.464359,34.428387,33.464359,34.108627,740036504
2019/2/2,34.43121,34.568447,33.117676,33.439255,820461891
2019/2/1,32.817982,34.557167,32.728092,34.394829,829064166
2019/1/31,31.719522,33.449444,31.127136,32.82708,825977656
2019/1/30,31.890856,32.437298,31.39546,31.652176,654137406
2019/1/29,31.066559,32.089375,30.863518,31.930954,694822148
2019/1/28,31.235544,31.457535,30.437248,31.097111,707842400
2019/1/27,32.517124,32.716747,30.523111,31.199259,812860294
2019/1/26,33.081963,33.345749,32.080502,32.592834,678149673
2019/1/25,32.96796,33.950012,32.866627,33.150524,694481467
2019/1/24,32.820435,33.209595,32.273338,32.981812,661476020
2019/1/23,32.042973,33.042126,31.427628,32.776108,614405338
2019/1/22,31.669024,32.386166,31.558426,32.001957,613521888
2019/1/21,31.213305,32.019772,30.324675,31.684425,589374367
2019/1/20,31.188656,31.389185,30.956667,31.21287,531048792
2019/1/19,32.490044,33.354145,30.935497,31.176407,584024741
2019/1/18,31.480209,33.112358,31.368427,32.550724,585789957
2019/1/17,31.91345,31.940603,30.95557,31.311487,566482194
2019/1/16,31.850113,31.946886,30.676147,31.888651,609389197
2019/1/15,31.438589,32.246391,31.268059,31.823418,539347966
2019/1/14,32.384205,32.706947,31.079927,31.507069,527294088
2019/1/13,30.378098,32.733948,30.310152,32.358242,593098938
2019/1/12,32.395824,33.138565,30.127712,30.332897,564244096
2019/1/11,32.456207,32.938995,32.030506,32.384426,491524393
2019/1/10,33.683475,34.098728,32.046043,32.327629,628980637
2019/1/9,38.987137,39.524033,33.03175,33.866009,701124437
2019/1/8,39.446453,40.278614,38.902725,38.985535,504601883
2019/1/7,37.918991,40.950657,37.918991,39.479717,643946959
2019/1/6,39.279751,39.64756,37.613743,37.806274,586891613
2019/1/5,34.847218,39.959141,34.784061,39.298855,809493170
2019/1/4,32.345547,36.14344,32.344795,34.936867,640607603
2019/1/3,32.016525,33.02335,31.437557,32.404167,391010579
2019/1/2,33.353573,33.420704,31.59248,32.026699,345068249
2019/1/1,32.021229,33.793324,31.765974,33.433681,414331918
2018/12/31,30.458393,32.097584,30.26428,31.979931,379429124
2018/12/30,31.977234,32.000603,30.164322,30.468224,367746437
2018/12/29,31.423141,32.378098,31.167883,31.976517,405650440
2018/12/28,32.558426,33.338654,31.52054,31.565002,390868406
2018/12/27,28.300598,33.359837,28.300598,32.51083,486919645
2018/12/26,30.962173,31.363218,28.131933,28.294508,442100051
2018/12/25,31.093464,32.204876,29.746025,30.985901,464721770
2018/12/24,33.401596,33.401596,30.452274,31.134329,508836253
2018/12/23,33.473583,36.558315,33.196667,33.196667,535897387
2018/12/22,31.992167,34.147011,31.802282,33.459675,554317219
2018/12/21,30.82662,31.855911,30.334074,31.855911,419546205
2018/12/20,32.732635,34.283398,30.296894,30.796618,546504526
2018/12/19,29.604042,33.258156,29.410448,32.816872,796645103
2018/12/18,30.327751,31.769341,29.449499,29.682787,505439992
2018/12/17,29.266506,30.142157,28.253374,30.142157,492064386
2018/12/16,25.682781,30.403738,25.682781,29.26889,613385969
2018/12/15,23.787989,26.725233,23.777025,25.59721,424549776
2018/12/14,23.462881,24.116274,23.340948,23.782425,291476162
2018/12/13,23.646481,23.754459,22.824781,23.464331,318851820
2018/12/12,24.530657,24.659683,23.607573,23.668861,328942983
2018/12/11,23.795937,25.250565,23.71084,24.49383,367818943
2018/12/10,24.600491,24.952085,23.510136,23.802383,386533569
2018/12/9,25.911686,26.125834,24.502552,24.6178,423653343
2018/12/8,24.803595,26.913271,24.803595,25.947023,471979152
2018/12/7,25.128456,26.627741,23.6269,24.864017,504751040
2018/12/6,26.907946,26.907946,22.997705,25.272585,519622321
2018/12/5,29.248985,30.408764,26.91877,26.943661,451241301
2018/12/4,31.215851,31.386568,29.277233,29.295238,392132740
2018/12/3,31.005577,32.149879,30.393677,31.186125,398521610
2018/12/2,33.810291,33.810291,30.49416,31.072802,431873524
2018/12/1,34.262409,35.137863,33.43261,33.71315,407318732
2018/11/30,32.130596,35.15485,31.505257,34.340736,428286157
2018/11/29,33.799175,34.25259,31.432522,32.064762,431153649
2018/11/28,34.71944,35.538494,33.223019,33.797447,476701013
2018/11/27,31.116899,35.978298,30.971201,34.626598,573550000
2018/11/26,29.409599,31.349199,28.8193,31.0688,486621000
2018/11/25,30.8687,32.113201,28.3832,29.410999,528902000
2018/11/24,29.226801,31.914101,27.072701,30.8922,573938000
2018/11/23,32.259701,33.146702,28.764,29.217699,396969000
2018/11/22,32.022202,33.025002,31.1353,32.159698,462932000
2018/11/21,34.692799,34.899502,32.195099,32.195099,468218000
2018/11/20,33.065201,34.670601,31.892599,34.670601,504001000
2018/11/19,36.572498,37.910801,31.4067,33.044201,619356000
2018/11/18,42.339401,42.339401,35.969501,36.641102,571241000
2018/11/17,42.0882,42.9795,42.006401,42.3279,352001000
2018/11/16,42.4888,42.4888,41.662899,41.928902,330818000
2018/11/15,43.961102,43.961102,42.086601,42.4589,411507000
2018/11/14,43.727699,44.242001,40.7775,43.948299,588718000
2018/11/13,49.578899,50.299198,41.9436,43.610802,604639000
2018/11/12,50.634899,50.967499,49.261002,49.696602,356433000
2018/11/11,51.4771,51.681301,50.469299,50.648201,388194000
2018/11/10,52.318901,52.4701,50.248501,51.364899,410262000
2018/11/9,51.9268,52.698502,51.8442,52.401798,322713000
2018/11/8,52.3647,52.7243,51.6702,51.896,386711000
2018/11/7,54.192402,54.462898,52.372898,52.373402,351857000
2018/11/6,56.043999,56.157101,53.706902,54.1889,385412000
2018/11/5,53.702499,55.945099,53.482899,55.945099,371534000
2018/11/4,53.5933,54.708099,53.1115,53.546299,398133000
2018/11/3,50.986198,55.1367,50.815701,53.612499,441533000
2018/11/2,51.2976,51.361,50.760799,50.9734,325128000
2018/11/1,50.3395,51.659801,50.315399,51.3307,362726000
2018/10/31,49.562302,51.027802,49.416199,50.2719,321492000
2018/10/30,49.337799,49.940498,48.3214,49.441502,410734000
2018/10/29,48.996498,49.4772,48.788502,49.239101,295448000
2018/10/28,51.832699,52.030201,48.654202,49.0714,373076000
2018/10/27,52.052299,52.172199,51.484699,51.9375,335237000
2018/10/26,52.1278,52.3606,51.774799,51.931999,312308000
2018/10/25,52.219601,52.483398,51.731701,52.0989,292908000
2018/10/24,52.488098,52.510101,52.060101,52.2346,241117000
