,<1d,1d ~ 1m,1m ~ 1q,1q ~ 6m,6m ~ 1y,1y ~ 2y,2y ~ 3y,3y ~ 4y,4y ~ 5y, 5y~10y,>10y,date
2776,1633281.379,3615911.253,6703923.838,11000059.41,20856745.78,9032271.635,1058774.412,972549.8738,1713361.183,1185091.973,0,2018/8/8
2777,752751.3997,4586443.72,6641787.527,10950562.27,20849956.06,9077466.003,1057995.919,971714.7451,1713272.67,1185870.42,0,2018/8/9
2778,476656.9036,4866120.394,6536549.49,11020948.13,20613901.25,9257742.167,1156700.781,969872.7153,1696245.578,1206483.326,0,2018/8/10
2779,439937.6872,4908886.632,6526756.726,11010340.41,20621086.37,9278141.206,1148816.594,970971.3824,1700614.637,1208419.087,0,2018/8/11
2780,372829.0065,4973973.352,6436913.894,11061398.75,20655858.03,9296454.556,1147196.59,961380.5968,1711545.083,1209020.879,0,2018/8/12
2781,632793.3664,4735301.37,6391039.275,11067897.67,20679228.18,9304352.574,1144289.1,958156.7083,1716451.129,1210436.36,0,2018/8/13
2782,550560.1829,4944141.832,5725704.433,11142406,21007959.86,9452176.164,1144472.391,956197.5097,1716778.98,1213648.385,0,2018/8/14
2783,686049.5575,4901172.449,5067049.958,11640357.54,21084927.57,9468433.523,1130808.422,956262.9723,1717967.896,1215215.848,0,2018/8/15
2784,546260.2392,4929471.808,5135903.113,11472640.13,21280844.75,9496528.779,1128594.057,957240.8769,1718069.953,1216392.032,0,2018/8/16
2785,552065.0316,4812979.722,5220378.855,11434465.84,21341046.99,9511880.748,1126398.575,959129.1657,1719364.884,1217310.924,0,2018/8/17
2786,505777.4797,4851275.31,5218672.43,11213765.35,21484577.39,9614491.971,1105967.895,977475.8484,1719717.229,1219074.839,0,2018/8/18
2787,345520.568,4979172.674,5221909.686,10693466.84,21977944.34,9684799.596,1090745.02,991184.3901,1720171.515,1220256.105,0,2018/8/19
2788,561586.0991,4805265.534,5217673.945,10320621.25,22311937.49,9700623.801,1078979.048,995122.4469,1727478.654,1221207.468,0,2018/8/20
2789,522702.6669,4901933.534,5158869.208,10147971.11,22481346.17,9729333.24,1068105.505,993274.2133,1729604.971,1221705.116,0,2018/8/21
2790,559562.9846,4879189.393,5070949.812,10052838.3,22645024.34,9731416.796,1083830.009,993692.2602,1729827.452,1222964.386,0,2018/8/22
2791,462119.4128,4951981.286,5039748.2,9284314.979,23458681.46,9754970.403,1084413.67,993849.0171,1728319.426,1225172.88,0,2018/8/23
2792,614768.4177,4771166.11,5047589.164,8863007.381,23870690.63,9799179.423,1082144.637,989114.7977,1734255.612,1226004.565,0,2018/8/24
2793,486064.8696,4871137.822,5059053.658,8769494.063,23960338.78,9835229.518,1081097.717,989978.5034,1734142.111,1226733.693,0,2018/8/25
2794,479410.0547,4833705.357,5088777.464,8730825.737,24013910.26,9849052.896,1081107.135,989544.3149,1732905.754,1227781.764,0,2018/8/26
2795,606251.7771,4741987.887,5019233.672,8712118.056,24063084.47,9867234.885,1079943.921,990251.5487,1732272.526,1228816.986,0,2018/8/27
2796,641700.0872,4749183.754,4960464.323,8563018.016,24173044.73,9941291.097,1081323.545,988425.1255,1727028.399,1229416.654,0,2018/8/28
2797,774622.2871,4658258.451,4970211.231,8383221.052,24129596.64,10127789.91,1081286.791,986741.6977,1727554.558,1230638.11,0,2018/8/29
2798,511946.6525,4886478.277,4984614.69,8350406.314,24054725.77,10269256.47,1081453.819,986321.8364,1725699.795,1233142.116,0,2018/8/30
2799,484513.4173,4892945.446,4992760.651,8335164.227,23518614.85,10847761.15,1081261.303,985729.2464,1725954.72,1233690.73,0,2018/8/31
2800,666449.7519,4843255.461,4998720.369,8307197.561,22926854.77,11354793.24,1070669.386,985362.9092,1725640.935,1234576.352,0,2018/9/1
2801,571416.7328,4917280.952,5032304.394,8273506.23,22791183.65,11525120.76,1069985.956,985659.7108,1725086.752,1235575.593,0,2018/9/2
2802,693621.6632,4779035.782,5048881.534,8286806.029,22619625.2,11697872.21,1070089.269,984606.1396,1720299.927,1241232.979,0,2018/9/3
2803,645262.7543,4867513.039,4935963.638,8265725.434,22575990.12,11849515.05,1069976.094,983496.985,1720545.637,1242181.984,0,2018/9/4
2804,701516.4333,4802437.564,4951928.723,8181776.354,22427007.85,12091444.3,1069582.104,981317.4224,1719684.694,1244850.28,0,2018/9/5
2805,618683.595,4925635.385,4917579.125,8010965.003,22450581.42,12246885.68,1069668.007,980389.2586,1710278.855,1254604.411,0,2018/9/6
2806,426134.4581,4152553.559,5864101.522,7895709.813,22580701.39,12265343.95,1068303.023,933578.0605,1757301.518,1255193.432,0,2018/9/7
2807,361471.5028,3996466.045,6093941.516,7872153.82,22459977.87,12415485.47,1068147.749,933241.6909,1757033.194,1256026.878,0,2018/9/8
2808,304728.4497,3945919.228,6100810.849,7929305.713,22419509.44,12512694.42,1067913.229,933106.6383,1754572.244,1259410.525,0,2018/9/9
2809,626936.5422,3828064.217,6044544.712,7721142.328,22370839.74,12633939.46,1069058.521,932943.4955,1752269.981,1262956.735,0,2018/9/10
2810,439362.6251,4007243.617,5920214.928,7709915.701,22501165.76,12659630.41,1070933.51,932546.4125,1750330.837,1266101.93,0,2018/9/11
2811,575169.7057,3924926.012,5581212.049,7979340.262,22545249.64,12641782.11,1072647.722,919743.0147,1762690.53,1268434.683,0,2018/9/12
2812,459557.571,3943113.532,5608030.17,8016915.034,22448909.06,12785406.37,1072199.211,919800.5924,1761763.785,1270100.404,0,2018/9/13
2813,539292.2139,3813029.523,5635049.227,8026370.388,22351750.47,12909338.6,1073913.941,918304.7595,1761857.219,1271889.395,0,2018/9/14
2814,469287.5347,3815072.401,5712171.396,7970847.473,22014685.37,13307028.28,1073974.838,917441.1858,1762196.947,1272540.31,0,2018/9/15
2815,409649.4057,3882785.31,5684839.493,7903910.636,22026338.27,13393271.4,1075358.693,916623.9929,1762904.077,1273389.452,0,2018/9/16
2816,514812.0038,3822464.876,5550919.706,7987089.197,21997306.01,13439907.4,1077298.272,915746.9739,1763121.931,1274354.368,0,2018/9/17
2817,510213.5727,3854347.233,5477092.025,8017073.199,21887900.07,13577654.72,1074393.031,920795.2892,1762839.114,1276287.481,0,2018/9/18
2818,614559.0634,3854341.526,5400074.821,7960667.434,21671161.31,13832039.55,1078405.238,919629.4635,1763320.837,1277071.486,0,2018/9/19
2819,1071428.23,3856069.42,5396750.372,7516880.761,21654977.97,13860942.93,1083685.072,917953.8203,1749976.703,1277680.456,0,2018/9/20
2820,748020.2071,4239027.605,5381426.642,7456169.144,21564517.92,13980677.19,1079808.485,923495.4947,1749229.753,1279123.296,0,2018/9/21
2821,839101.8653,4364852.167,5251932.227,7355441.881,21469603.96,14097313.8,1085354.582,923196.8409,1747277.306,1282846.106,0,2018/9/22
2822,529373.477,4658684.079,5247037.505,7370482.211,21477827.4,14109684.27,1087278.837,922544.3613,1746628.498,1282705.102,0,2018/9/23
2823,922911.8484,4274796.749,5213452.172,7374931.461,21492130.2,14127798.52,1089241.613,921384.7618,1744553.721,1285244.69,0,2018/9/24
2824,717271.9467,4546231.898,5164703.922,7326351.583,21493342.29,14170111.14,1091156.737,918968.6036,1743842.932,1288689.679,0,2018/9/25
2825,652920.3256,4709767.871,5045414.16,7344760.105,21469612.12,14206467.73,1092958.348,917820.6925,1744682.325,1289192.061,0,2018/9/26
2826,772192.3094,4633861.594,5030911.462,7308078.544,21417952.4,14278798.26,1093788.872,918466.8393,1744243.615,1289326.84,0,2018/9/27
2827,1032821.153,4600429.552,5065599.317,7229169.372,21331007.33,14197357.52,1095633.227,916634.1032,1709170.149,1325349.014,0,2018/9/28
2828,496891.7369,5150690.63,5064074.565,7197006.213,21044677.56,14514488.36,1097489.216,917079.2843,1708983.536,1325389.632,0,2018/9/29
2829,554297.6201,5085117.619,5080045.039,7147287.074,21074335.02,14539695.46,1099642.412,916831.4302,1708762.558,1326031.5,0,2018/9/30
2830,1137621.154,4423765.02,5131303.908,7193046.929,21058734.85,14548551.73,1102083.544,916552.6277,1708383.715,1326827.246,0,2018/10/1
2831,675557.3679,4882632.669,5110865.974,7187945.575,20929521.02,14719490.11,1104090.801,916044.227,1706868.939,1327704.055,0,2018/10/2
2832,917571.989,4578812.099,5197549.62,7155308.986,20918776.56,14748758.4,1106373.53,915718.5623,1706025.582,1328950.403,0,2018/10/3
2833,555268.0142,4852465.592,5281117.486,7158242.835,20917631.19,14763505.06,1107382.59,916116.3561,1705865.523,1329426.086,0,2018/10/4
2834,613485.3443,4624831.727,5447633.935,7155941.169,20815274.9,14884428.26,1106049.939,918215.577,1700880.364,1334654.522,0,2018/10/5
2835,543136.6565,4635416.812,5470172.516,7178352.345,20832199.39,14896717.26,1105806.225,917859.4986,1698747.498,1337712.536,0,2018/10/6
2836,818121.1541,4317981.547,5479890.159,7216823.228,20811101.33,14926866.67,1104768.172,918450.6618,1698614.042,1338378.769,0,2018/10/7
2837,688013.2722,4481504.372,5465482.566,7218128.721,20817212.06,14915958.59,1104790.459,917550.726,1698673.406,1339256.566,0,2018/10/8
2838,933498.8515,4320895.277,5384888.15,7175087.966,20854619.57,14931791.92,1102696.581,917179.093,1699785.026,1340153.305,0,2018/10/9
2839,665761.0932,4426999.965,5575268.137,7129577.465,20868905.18,14948265.85,1102286.319,917306.8675,1699701.339,1340648.52,0,2018/10/10
2840,787869.4137,4320568.32,5538512.574,7142613.323,20857519.11,14986534.03,1100120.466,915554.4771,1698518.49,1341235.527,0,2018/10/11
2841,751278.8825,4313512.321,5615447.484,7123431.848,20821795.74,15025054.2,1099148.62,913906.0681,1698375.697,1341944.874,0,2018/10/12
2842,493711.6871,4583396.141,5612672.975,7097125.372,20843607.44,15037289.88,1101259.924,914133.1149,1697669.539,1336929.666,0,2018/10/13
2843,352063.3488,4656373.897,5695036.252,6981505.421,20938189.97,15059745.48,1100606.99,914270.9149,1696161.754,1338966.705,0,2018/10/14
2844,887750.0943,4113998.872,5678508.362,7010130.173,20924375.64,15082299.08,1100175.767,914530.9294,1696052.803,1339974.019,0,2018/10/15
2845,657249.2171,4404320.577,5536658.264,7072223.753,20942557,15098340.56,1100110.815,914282.0673,1695685.583,1340742.893,0,2018/10/16
2846,780539.363,4299874.058,5440403.762,7139695.462,20798624.65,15265630.94,1099274.356,915028.5496,1694845.135,1341929.452,0,2018/10/17
2847,800096.4328,4298642.647,5434212.243,7100657.294,20811338.42,15294557.64,1100181.395,914784.8725,1693600.462,1343124.33,0,2018/10/18
2848,578397.2839,4455206.541,5494542.268,7075902.391,20831303.06,15316931.69,1095251.416,918981.5989,1693022.31,1344532.174,0,2018/10/19
2849,1574744.672,4363855.488,4585484.564,7049056.437,20829560.47,15358590.66,1099649.417,918834.153,1691913.769,1346406.104,0,2018/10/20
2850,371126.003,5463800.721,4686234.159,7044427.123,20825457.63,15385012.66,1098688.59,919337.218,1689815.689,1348220.941,0,2018/10/21
2851,513410.5771,5003080.357,4982527.453,7052360.937,20829415,15409569.21,1098159.726,919552.2272,1686684.607,1351810.636,0,2018/10/22
2852,570344.2418,5004582.589,4978598.184,6977030.023,20826226.55,15447496.4,1098474.821,919056.3825,1686630.946,1352580.594,0,2018/10/23
2853,487104.8441,5096005.115,4954719.905,6956954.792,20837755.1,15485208.01,1098711.445,918841.2081,1675828.35,1363691.959,0,2018/10/24
2854,516573.4356,5092402.899,4922414.538,6973264.562,20825403.19,15501502.9,1098484.947,918837.5745,1673203.001,1366608.684,0,2018/10/25
2855,492723.9419,5114334.403,4932401.696,6971116.281,20822908.2,15511075.98,1098446.224,916689.2369,1673850.215,1367499.562,0,2018/10/26
2856,385835.6446,5120046.145,5037214.278,6857980.576,20931295.36,15526000.48,1098875.505,915969.9036,1674310.195,1368067.647,0,2018/10/27
2857,395740.7785,4805697.176,5344212.977,6841496.294,20942209.18,15544477.42,1095099.062,919224.1988,1674154.337,1368734.313,0,2018/10/28
2858,559105.0653,4674839.106,5295934.344,6806074.225,20994262.4,15556775.08,1093296.954,921755.4008,1672982.92,1370420.245,0,2018/10/29
2859,596389.1075,4780881.674,5246177.474,6682514.796,21040906.5,15554184.63,1092368.085,922143.4366,1672264.138,1371590.897,0,2018/10/30
2860,475271.0343,4905372.214,5215466.505,6595443.077,21126343.57,15599042.03,1091927.373,920900.6413,1666649.795,1377429.494,0,2018/10/31
2861,583409.1563,4766977.273,5234837.159,6580832.165,21135837.68,15628718.92,1091641.674,919387.5984,1667325.21,1378603.893,0,2018/11/1
2862,592944.1899,4722558.268,5250734.299,6579797.819,21137944.6,15658645.14,1091218.481,920414.377,1661653.126,1385560.433,0,2018/11/2
2863,439480.8108,4867897.024,5139621.892,6639331.463,21194236.37,15675611.8,1089024.402,921917.0738,1659337.491,1388887.407,0,2018/11/3
2864,601962.4891,4584342.268,5262740.332,6216280.361,21627235.25,15687928.9,1080281.506,921230.8148,1655808.537,1392610.274,0,2018/11/4
2865,658965.6457,4618564.697,5151987.781,6135625.742,21725851.42,15704103.71,1080905.57,920501.1666,1645304.56,1403910.435,0,2018/11/5
2866,691283.8218,4725466.556,4997395.993,6137041.612,21741395.31,15716408.29,1079992.951,920777.0122,1639242.189,1410691.994,0,2018/11/6
2867,980446.2908,4862587.882,4874300.572,6243776.169,21737597.11,15324921.31,1078851.737,921316.8415,1628344.851,1422252.968,0,2018/11/7
2868,597307.3279,5197863.695,4879705.634,6252992.705,21766112.43,15344495.13,1076618.977,923151.9616,1601144.918,1449527.957,0,2018/11/8
2869,435500.0937,5299980.269,4834387.391,6241468.285,21867835.81,15372940.75,1075204.82,922719.5283,1601291.639,1451292.151,0,2018/11/9
2870,365240.7982,5241113.11,4915175.083,6260184.708,21884128.23,15400060.55,1075323.949,922373.9743,1590644.388,1462600.947,0,2018/11/10
2871,477580.5939,5070577.501,4951031.794,6176843.514,21981662.21,15422131.4,1075120.226,922102.2571,1580942.688,1473053.55,0,2018/11/11
2872,520314.7541,4961981.95,5011952.975,6149601.611,21788032.74,15662017.35,1075332.642,919522.5911,1575039.733,1481124.38,0,2018/11/12
2873,507685.4711,5038043.268,4898210.003,5795806.457,22072130.32,15797413.64,1072372.816,921073.5852,1569489.981,1488220.193,0,2018/11/13
2874,791352.9803,4756392.588,4901764.383,5623696.86,22231743.94,15815926.48,1075663.591,920926.8072,1565889.91,1491188.197,0,2018/11/14
2875,2027117.054,3667369.553,4766998.292,5661586.017,22169010.36,15842083.48,1074439.563,921733.5185,1564065.588,1493392.308,0,2018/11/15
2876,558894.0592,5118314.955,4789263.899,5638072.212,22172511.33,15871385.02,1072707.212,921855.1403,1559972.495,1499344.407,0,2018/11/16
2877,378675.3904,5229963.307,4866827.373,5646615.908,22146085.92,15893992.98,1067193.968,927600.0605,1549302.274,1510388.554,0,2018/11/17
2878,489977.1033,5031949.023,4968213.311,5636159.871,22130091.37,15919077.59,1067183.541,927560.6966,1540007.012,1520076.214,0,2018/11/18
2879,1767787.995,3827770.454,4944905.251,5621721.297,22057763.36,15969203.62,1066990.838,919947.5248,1542218.726,1525036.67,0,2018/11/19
2880,908731.0485,4848135.268,4873586.216,5603536.875,21922092.17,16045578.42,1066270.088,920030.3784,1536171.189,1531614.078,0,2018/11/20
2881,790392.376,5042569.309,4838863.21,5522763.554,21905829.04,16114898.23,1066108.335,917077.226,1532007.156,1538987.294,0,2018/11/21
2882,648692.0659,5208235.698,4818613.625,5465540.67,21913471.12,16174232.3,1065629.353,917005.7765,1527351.578,1544398.547,0,2018/11/22
2883,1134296.044,5226652.84,4844526.001,5436963.359,21325744.92,16270490.02,1068862.965,916453.8044,1519056.397,1552824.378,0,2018/11/23
2884,564437.7327,5786594.286,4860604.053,5423119.429,21235218.24,16381460.34,1069528.304,916182.3244,1501951.785,1570474.238,0,2018/11/24
2885,840583.9941,5617404.916,4847333.254,5392943.574,21140193.67,16425868.21,1065880.094,918264.2999,1477322.083,1596801.644,0,2018/11/25
2886,730442.9335,5815712.49,4815050.879,5337138.264,21078463.3,16497172.09,1068574.877,917818.521,1441421.41,1633300.971,0,2018/11/26
2887,562458.5135,6039053.697,4777382.459,5323055.032,20985897.47,16597366.8,1068794.728,917378.9651,1411286.145,1664071.93,0,2018/11/27
2888,671980.931,5926593.453,4812896.46,5325152.391,20904650.4,16656897.14,1069094.518,916258.7785,1372150.142,1704346.522,0,2018/11/28
2889,5420448.726,5715937.033,4930571.228,4932297.302,19636085.86,13675754.75,1069941.773,916218.7433,1359284.929,1717155.39,0,2018/11/29
2890,10912817.38,9843971.973,4661587.715,4580420.258,14959596.14,9367166.61,1069658.008,915667.7524,1339907.544,1737352.352,0,2018/11/30
2891,487997.0332,20260127.68,4587245.893,4674804.221,14754004.89,9576441.695,1069238.027,913241.268,1333780.628,1746089.401,0,2018/12/1
2892,453670.9618,20202297.78,4646827.25,4713899.146,14725888.71,9606797.309,1075398.048,912354.1147,1324889.559,1755847.857,0,2018/12/2
2893,633915.5846,20080408.93,4515434.307,4727616.119,14718696.85,9688544.394,1075021.101,912067.5538,1306862.665,1774278.238,0,2018/12/3
2894,610428.0605,20055295.09,4519415.987,4678439.528,14801383.2,9714751.435,1073587.685,912828.2474,1296742.427,1785624.07,0,2018/12/4
2895,641990.328,20109929.72,4354831.529,4798886.407,14761455.65,9729816.971,1072608.533,904850.5009,1291692.642,1796458.448,0,2018/12/5
2896,940330.3574,19943744.73,4306667.261,4811322.664,14657719.1,9750065.903,1072760.108,903596.2529,1283624.984,1806414.373,0,2018/12/6
2897,1102903.529,20116064.18,4254620.596,4802885.959,14361318.61,9787118.639,1071903.203,903477.9411,1274948.065,1814405.01,0,2018/12/7
2898,639617.0259,20670070.36,4216786.364,4793913.993,14243333.74,9870894.025,1075817.758,903092.2355,1267226.388,1822168.848,0,2018/12/8
2899,568168.7809,20756462.91,4216103.396,4786013.797,14138960.05,9980826.024,1077675.373,902154.525,1260630.801,1829575.079,0,2018/12/9
2900,691189.6878,20745762.95,3957749.559,4922004.778,14117865.72,10025845.64,1074519.976,905409.0232,1246168.058,1843980.343,0,2018/12/10
2901,643008.0037,20848447.41,3926198.358,4830740.483,14078786.29,10145516.19,1072227.475,907787.0194,1233670.911,1856788.599,0,2018/12/11
2902,636399.6983,20856844.76,3878978.245,4595044.85,13923471.44,10595895.48,1071687.514,906431.9277,1230583.103,1861933.713,0,2018/12/12
2903,743541.8775,20836731.7,3853570.149,4576330.209,13741784.97,10749616.82,1071106.111,906847.9224,1227452.079,1865638.897,0,2018/12/13
2904,653220.8447,20884806.69,3904486.193,4589773.447,13629574.39,10854099.04,1069979.567,902997.5612,1228395.954,1869587.045,0,2018/12/14
2905,583885.6047,20766979.02,4072864.91,4621438.497,13558073.08,10921477.69,1074869.098,900446.4366,1224695.026,1876066.374,0,2018/12/15
2906,716332.6046,20651226.19,4064916.978,4602931.458,13501123.74,11011382.98,1064759.986,900320.0101,1218765.993,1882535.79,0,2018/12/16
2907,2059341.938,19551470.16,3880042.583,4533353.16,13446429.51,11093385.34,1069970.002,891748.8842,1207700.762,1894353.396,0,2018/12/17
2908,741992.8589,20898681.59,3858179.644,4483541.654,13329735.89,11263911.61,1070411.542,891745.3448,1202314.012,1900256.578,0,2018/12/18
2909,929767.4615,20739860.46,3828299.578,4453366.284,13004091.19,11604650.53,1100098.621,891948.7829,1193687.329,1909200.501,0,2018/12/19
2910,748155.3952,20843937.85,3899365.719,4471246.228,12901121.53,11727315.36,1092969.37,882434.3325,1190589.122,1914235.823,0,2018/12/20
2911,660067.0282,20867832.94,3894717.111,4542807.952,12799545.08,11842319.01,1092430.451,882818.8317,1186205.576,1919151.753,0,2018/12/21
2912,507695.7898,20992550.87,3587345.757,4880147.256,12692682.92,11963159.08,1092349.584,880482.7701,1184033.367,1923998.339,0,2018/12/22
2913,841715.7439,20257461.75,3992143.548,4889294.49,12607807.88,12045018.6,1096950.88,880017.8376,1176709.474,1932175.532,0,2018/12/23
2914,736747.1876,20407235.26,3982250.831,4875778.188,12466539.98,12205659.27,1077485.23,871560.5819,1174616.365,1935472.837,0,2018/12/24
2915,625069.7136,20446578.18,4063252.246,4861976.383,12432763.72,12257839.33,1073196.025,875839.2676,1170874.619,1939656.247,0,2018/12/25
2916,686341.8333,20337144.4,4170172.516,4812454.99,12399172.35,12295685.76,1073338.997,872980.2268,1170302.305,1943552.362,0,2018/12/26
2917,799271.5457,20272530.28,4134250.031,4853000.413,12210193.74,12450109.93,1066439.259,875257.7434,1166647.04,1947970.751,0,2018/12/27
2918,784615.1912,20238121.56,4163124.703,4860465.952,12148801.29,12537432.5,1066484.235,874617.3379,1162158.634,1953499.331,0,2018/12/28
2919,834781.7667,15459247.39,8884699.665,4874408.605,11576866.12,13117380.72,1066741.748,863793.0282,1168210.539,1958041.156,0,2018/12/29
2920,889424.91,5501211.963,18797132.64,4875334.124,11503341.24,13195058.19,1067508.391,861969.02,1165847.631,1962442.629,0,2018/12/30
2921,616499.7788,5776256.212,18794701.44,4856394.785,11479622.13,13252153.65,1066994.816,862607.9538,1162583.711,1965956.258,0,2018/12/31
2922,635100.4618,5752317.4,18791888.33,4824986.303,11495162.63,13237478.25,1119869.124,862411.0848,1158598.438,1970233.711,0,2019/1/1
2923,763046.1636,5604036.721,18806259.82,4822505.845,11462077.86,12880822.11,1531901.671,862639.2172,1154524.086,1975032.249,0,2019/1/2
2924,1170444.761,5457348.121,18539859.95,4822377.116,11396839.28,12965847.85,1532429.967,862324.6152,1147784.636,1982239.442,0,2019/1/3
2925,692476.4983,5900736.469,18569370.78,4819039.245,11327955.16,13052587.55,1537324.773,859302.1187,1125802.024,2007751.116,0,2019/1/4
2926,922696.2928,5391806.182,18898794.22,4768846.645,11275541.53,13117239.33,1538409.281,859208.6201,1117513.24,2017115.399,0,2019/1/5
2927,1061928.935,4975461.52,19193401.4,4730930.619,11219366.53,13208452.6,1538218.695,858161.159,1113896.742,2022077.536,0,2019/1/6
2928,1149615.961,5037867.361,19237254.19,4509967.963,11160527.4,13306707.28,1534683.97,857566.3094,1115186.595,2026043.707,0,2019/1/7
2929,851130.8153,5363960.603,19195216.71,4534303.146,11103296.2,13377386.25,1526535.418,857004.651,1111270.745,2030191.189,0,2019/1/8
2930,805716.769,5317251.502,19256943.84,4552774.785,11069545.16,13429739.01,1533855.664,854331.4801,1110578.128,2033734.395,0,2019/1/9
2931,885856.3024,5225858.932,19238886.89,4560079.923,11039140.49,13493266.53,1536881.059,847851.9,1115191.51,2036332.199,0,2019/1/10
2932,1651655.303,5166551.724,19152625.05,4422736.887,10776854.84,13288244.49,1530030.943,843596.0998,1122582.017,2040443.381,0,2019/1/11
2933,525679.1775,6040587.94,19386937.3,4446015.867,10749243.86,13319534.98,1536298.172,842640.8248,1119660.85,2044471.761,0,2019/1/12
2934,644859.3311,5903839.358,19425790.41,4432816.96,10714953.15,13359475.25,1536400.353,836024.6632,1122948.666,2048237.581,0,2019/1/13
2935,767272.6921,5783908.036,19425277.33,4405402.152,10706610.25,13404630.49,1537796.827,831273.2234,1124782.079,2052167.643,0,2019/1/14
2936,625868.8581,5926136.636,19427676.98,4294420.306,10780938.24,13435039.41,1553217.245,831509.5979,1122410.656,2054977.807,0,2019/1/15
2937,724700.3481,4910489.571,20376585.81,4289177.482,10684285.77,13520036.64,1551769.722,831085.0839,1120596.725,2058068.579,0,2019/1/16
2938,760517.8684,4810317.278,20358728.25,4370341.896,10639601.94,13578611.27,1553484.414,831022.558,1117398.726,2061771.541,0,2019/1/17
2939,695469.0864,4808491.089,20365779.8,4457744.802,10584385.18,13620439.5,1554095.858,830390.7902,1112868.505,2067206.12,0,2019/1/18
2940,707318.2855,4763619.601,20394089.34,4458350.385,10561021.39,13662165.41,1553622.774,829642.427,1110731.935,2070809.185,0,2019/1/19
2941,696571.6605,4726839.894,20463247.41,4450493.332,10521435.55,13697624.37,1557548.861,828758.931,1104583.626,2078367.087,0,2019/1/20
2942,585339.3054,4851084.001,20452925.51,4431627.463,10512660.38,13725990.29,1567516.238,827939.9565,1102422.23,2081740.372,0,2019/1/21
2943,735071.1408,4710753.466,20444620.16,4416803.899,10513100.23,13749940.05,1574210.978,820963.9419,1104593.041,2083888.825,0,2019/1/22
2944,582719.385,4815469.141,20469422.13,4426790.5,10490815.79,13785415.35,1588625.706,820395.2192,1096720.949,2092496.569,0,2019/1/23
2945,601600.1521,4794443.464,20457583.07,4423734.217,10485382.54,13821863.25,1588382.567,818923.596,1093152.387,2098080.491,0,2019/1/24
2946,734775.2958,4682267.405,20462318.16,4412472.324,10450343.12,13857122.82,1586793.514,814082.7587,1090921.503,2107148.829,0,2019/1/25
2947,622784.0838,4688024.737,20573574.79,4417953.352,10419505.69,13887702.01,1590694.898,809884.0478,1091230.723,2112116.395,0,2019/1/26
2948,479501.701,4751288.458,20644130.35,4430017.611,10402124.96,13917906.38,1591158.634,806195.9255,1089442.722,2117828.994,0,2019/1/27
2949,690100.364,4577674.763,20606150.49,4409714.553,10400257.43,13954792.75,1591392.133,805820.2167,1083239.483,2124753.552,0,2019/1/28
2950,498738.0771,4755033.069,20524559.33,4518540.009,10355377.45,14004502.27,1590868.469,805550.2568,1079477.927,2126273.866,0,2019/1/29
2951,652347.4652,4767756.689,20422584.04,4525292.679,10353189.97,13940907.22,1600012.928,805104.5468,1074032.777,2132492.415,0,2019/1/30
2952,778308.6007,4761768.555,20300240.13,4525237.603,10335333.93,13973747.85,1595996.566,809361.4519,1070975.428,2136550.612,0,2019/1/31
2953,619927.0498,4931728.377,20210414.25,4602499.756,10308746.4,14014546.14,1561738.597,841788.3006,1069768.729,2140463.127,0,2019/2/1
2954,611638.5578,4915681.658,20234478.12,4543400.549,10332165.32,14057242.58,1572257.942,842182.5669,1061264.865,2146083.581,0,2019/2/2
2955,628043.4572,4923956.112,20235803.25,4532633.598,10320931.91,14065629.42,1575925.518,840733.6326,1053716.75,2154597.081,0,2019/2/3
2956,739073.7634,4802725.564,20271715.25,4509073.064,10318119.3,14080040.73,1575895.277,840597.4807,1046353.154,2162627.157,0,2019/2/4
2957,580294.8194,4863353.688,20327773.61,4550420.981,10299592.15,14110958.86,1578264.332,840799.6914,1040943.007,2168469.6,0,2019/2/5
2958,658218.2069,4620510.852,20529165.1,4539200.1,10292286.56,14097340.6,1587329.93,841483.331,1036911.095,2172949.96,0,2019/2/6
2959,658338.1278,4504731.455,20643973.58,4534934.677,10275783.84,14033204.66,1687548.112,839546.1313,1030910.818,2181124.331,0,2019/2/7
2960,1350019.775,4116698.182,20416794.64,4458962.85,10271218.44,14039630.23,1699330.285,838802.6366,1027998.112,2184990.579,0,2019/2/8
2961,950804.1622,4540225.355,20518164.32,4350832.559,10235749.49,14062971.58,1707003.611,837607.4274,1023684.475,2191827.752,0,2019/2/9
2962,1950692.985,3789929.746,20340399.41,4348508.124,10193442.6,14049559.66,1707518.876,837893.0741,1017699.993,2198076.269,0,2019/2/10
2963,1002557.485,4802325.388,20325956.76,4334015.301,10155430.66,14066473.21,1707952.681,837453.5295,1011292.96,2205237.762,0,2019/2/11
2964,1887608.023,4399290.508,19869950.91,4362425.711,10148668.17,14028217.23,1705017.085,844400.2137,1007686.34,2210081.541,0,2019/2/12
2965,1599941.195,4834887.686,19738998.22,4335623.584,10139957.65,14057067.91,1707493.013,845759.4773,1004041.373,2214275.63,0,2019/2/13
2966,1550869.407,4932166.8,19718515.45,4365150.815,10033877.4,14117390.57,1709253.521,844672.279,1001697.251,2218877.236,0,2019/2/14
2967,1152443.796,5345727.529,19722465.23,4356035.115,9970638.278,14169914.3,1723312.587,840499.9011,1003051.867,2223132.136,0,2019/2/15
2968,756852.5366,5736288.716,19736147.41,4349404.166,9925155.665,14228779.06,1723634.577,839890.7634,998850.4537,2227142.389,0,2019/2/16
